SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,ExterQual,TotalBsmtSF,1stFlrSF,KitchenQual,BsmtQual
240000,6,2614,2.0,624.0,0.0,1522.0,1548,0.0,0.0
141000,5,1464,2.0,470.0,0.0,732.0,732,0.0,0.0
147000,5,912,2.0,576.0,0.0,912.0,912,4.0,0.0
135000,5,925,2.0,576.0,4.0,912.0,925,0.0,0.0
145000,5,1728,2.0,576.0,0.0,1728.0,1728,0.0,0.0
142600,5,1728,2.0,576.0,0.0,1728.0,1728,0.0,0.0
135000,5,1656,2.0,506.0,0.0,1656.0,1656,0.0,0.0
170000,7,1670,2.0,464.0,0.0,825.0,845,0.0,4.0
299800,8,2715,2.0,831.0,5.0,1142.0,1175,4.0,0.0
185000,6,1876,2.0,540.0,4.0,901.0,943,4.0,0.0
173000,6,1632,2.0,484.0,0.0,800.0,800,4.0,0.0
178400,7,999,2.0,588.0,5.0,944.0,999,5.0,0.0
176000,7,1978,2.0,486.0,0.0,832.0,1098,0.0,0.0
98000,5,1014,1.0,267.0,0.0,0.0,1014,0.0,0.0
109008,4,907,1.0,352.0,0.0,907.0,907,0.0,0.0
135750,4,952,1.0,283.0,0.0,952.0,952,0.0,0.0
155000,5,1128,2.0,525.0,0.0,1120.0,1128,0.0,0.0
180500,6,1425,2.0,576.0,0.0,1425.0,1425,0.0,0.0
174900,6,1165,2.0,490.0,0.0,1127.0,1165,0.0,0.0
140000,6,1136,1.0,384.0,0.0,1136.0,1136,0.0,0.0
145000,6,1092,2.0,504.0,0.0,1092.0,1092,0.0,4.0
179900,5,1265,2.0,502.0,0.0,1219.0,1265,4.0,0.0
168500,6,1350,2.0,520.0,0.0,1248.0,1350,0.0,0.0
140000,5,1114,2.0,451.0,0.0,1114.0,1114,0.0,0.0
145500,5,1053,1.0,312.0,4.0,1053.0,1053,4.0,0.0
142000,6,1252,2.0,528.0,4.0,1252.0,1252,4.0,0.0
141000,4,1100,1.0,312.0,0.0,1100.0,1100,0.0,0.0
153000,5,1118,1.0,264.0,0.0,1118.0,1118,4.0,0.0
72500,3,720,1.0,287.0,0.0,0.0,720,0.0,0.0
52000,3,729,0.0,0.0,4.0,270.0,729,0.0,0.0
118000,5,1077,1.0,205.0,0.0,991.0,1077,0.0,0.0
87000,4,906,1.0,231.0,0.0,348.0,453,0.0,0.0
141500,5,1496,2.0,450.0,2.0,1296.0,1496,4.0,0.0
119000,6,1252,1.0,288.0,0.0,1032.0,1032,0.0,0.0
141500,5,1337,1.0,264.0,0.0,572.0,1337,4.0,0.0
165500,6,1661,1.0,377.0,0.0,992.0,1661,4.0,0.0
112900,5,1036,1.0,312.0,0.0,1036.0,1036,0.0,0.0
201800,7,1820,2.0,492.0,0.0,864.0,902,4.0,0.0
163000,6,1362,2.0,504.0,0.0,1362.0,1362,0.0,0.0
139950,5,1144,2.0,456.0,0.0,1144.0,1144,0.0,0.0
174000,6,1537,2.0,462.0,4.0,1319.0,1537,4.0,0.0
165000,6,1431,1.0,296.0,0.0,1099.0,1431,0.0,4.0
227000,6,1988,2.0,480.0,4.0,1104.0,1104,4.0,0.0
135000,5,1098,1.0,260.0,0.0,1098.0,1098,0.0,0.0
124000,5,1144,1.0,336.0,0.0,1144.0,1144,0.0,0.0
140000,5,1283,2.0,506.0,0.0,931.0,1283,0.0,0.0
136500,5,1176,1.0,292.0,0.0,1176.0,1176,0.0,0.0
185000,5,1440,1.0,480.0,0.0,1248.0,1440,4.0,0.0
163000,6,1261,2.0,433.0,0.0,1261.0,1261,0.0,0.0
166800,6,1570,2.0,441.0,0.0,1395.0,1570,0.0,0.0
139000,6,1196,1.0,297.0,0.0,1196.0,1196,0.0,4.0
166000,6,1392,2.0,458.0,0.0,1392.0,1392,0.0,0.0
136000,6,1080,1.0,288.0,0.0,1080.0,1080,0.0,0.0
133000,5,1104,1.0,384.0,0.0,1104.0,1104,0.0,0.0
116000,5,882,1.0,240.0,0.0,720.0,882,4.0,0.0
137500,5,1152,2.0,636.0,0.0,1152.0,1152,0.0,0.0
130000,5,950,2.0,400.0,0.0,984.0,950,0.0,0.0
180000,6,1790,2.0,540.0,0.0,998.0,1790,0.0,0.0
139000,5,952,2.0,840.0,0.0,952.0,952,0.0,0.0
110000,5,773,1.0,240.0,0.0,773.0,773,0.0,0.0
100000,5,1764,1.0,301.0,0.0,0.0,1764,0.0,0.0
118500,5,1216,1.0,336.0,0.0,832.0,832,0.0,0.0
146000,5,1824,2.0,484.0,0.0,1824.0,1824,0.0,0.0
89900,4,869,1.0,390.0,0.0,0.0,869,0.0,0.0
114000,5,1159,1.0,288.0,0.0,747.0,747,0.0,0.0
140000,5,1558,1.0,288.0,0.0,913.0,1048,0.0,0.0
86900,4,672,1.0,308.0,4.0,672.0,672,0.0,0.0
139000,5,1436,4.0,1488.0,0.0,892.0,1254,0.0,0.0
106250,4,1294,0.0,0.0,0.0,0.0,694,0.0,0.0
171000,6,1716,2.0,490.0,0.0,858.0,858,0.0,0.0
139000,5,1044,2.0,372.0,0.0,912.0,1044,0.0,0.0
186000,7,1312,2.0,495.0,0.0,1312.0,1312,0.0,0.0
157000,6,1253,1.0,352.0,0.0,1253.0,1253,0.0,0.0
148000,6,1081,1.0,401.0,0.0,1081.0,1081,0.0,0.0
242000,7,2069,2.0,505.0,0.0,585.0,2069,4.0,4.0
116000,5,910,2.0,414.0,4.0,105.0,910,4.0,0.0
94000,5,876,2.0,576.0,0.0,876.0,876,0.0,2.0
98300,5,1048,2.0,420.0,0.0,0.0,1048,0.0,0.0
127000,5,1507,1.0,404.0,0.0,1075.0,1507,0.0,0.0
159000,5,1256,1.0,311.0,0.0,1256.0,1256,4.0,0.0
125900,5,1027,1.0,299.0,0.0,1027.0,1027,0.0,0.0
155000,5,1269,1.0,308.0,0.0,1269.0,1269,0.0,0.0
138000,6,1320,2.0,576.0,0.0,768.0,819,0.0,0.0
112500,6,984,1.0,280.0,0.0,936.0,984,0.0,0.0
105500,6,832,2.0,528.0,0.0,832.0,832,4.0,0.0
127500,6,1278,1.0,240.0,0.0,854.0,854,0.0,0.0
130000,5,1800,0.0,0.0,0.0,1800.0,1800,0.0,0.0
150000,5,1588,2.0,480.0,0.0,768.0,1024,0.0,0.0
109500,5,825,1.0,350.0,0.0,825.0,825,0.0,0.0
140000,6,1796,2.0,483.0,0.0,780.0,983,0.0,0.0
167900,6,1611,2.0,442.0,0.0,780.0,798,0.0,0.0
136870,5,1117,1.0,264.0,0.0,1117.0,1117,0.0,0.0
143000,6,1133,1.0,308.0,0.0,192.0,1133,0.0,0.0
73000,5,764,2.0,504.0,0.0,680.0,764,0.0,2.0
157500,5,1539,2.0,686.0,0.0,650.0,958,4.0,0.0
122600,5,1323,2.0,400.0,0.0,780.0,948,0.0,0.0
111000,5,1360,1.0,330.0,0.0,680.0,680,0.0,0.0
256000,6,2792,2.0,520.0,4.0,1510.0,1584,0.0,4.0
64000,5,672,1.0,256.0,0.0,672.0,672,0.0,2.0
139500,6,1456,1.0,308.0,4.0,728.0,728,4.0,0.0
118000,4,1594,0.0,0.0,0.0,828.0,828,0.0,0.0
200000,7,2082,2.0,484.0,0.0,1362.0,1362,4.0,4.0
119164,4,1656,2.0,440.0,0.0,801.0,1095,0.0,0.0
122250,5,1740,1.0,225.0,2.0,936.0,960,5.0,0.0
120000,7,1027,0.0,0.0,4.0,931.0,1027,4.0,0.0
155000,6,1436,2.0,828.0,0.0,884.0,884,0.0,0.0
78000,5,899,1.0,200.0,0.0,481.0,899,0.0,0.0
95000,5,1080,0.0,0.0,0.0,684.0,684,4.0,2.0
115000,5,789,1.0,250.0,0.0,789.0,789,0.0,0.0
147000,5,1122,2.0,528.0,0.0,924.0,1122,4.0,0.0
140000,5,1499,3.0,869.0,0.0,904.0,904,0.0,0.0
46500,2,407,1.0,297.0,0.0,407.0,407,0.0,0.0
112500,5,928,1.0,288.0,0.0,928.0,928,0.0,0.0
107900,4,901,1.0,281.0,0.0,901.0,901,0.0,0.0
65000,3,1588,0.0,0.0,0.0,448.0,1588,0.0,2.0
295000,7,3493,3.0,870.0,0.0,1470.0,1675,4.0,0.0
139500,5,1627,2.0,420.0,0.0,797.0,830,0.0,2.0
153900,5,1416,3.0,720.0,0.0,876.0,876,0.0,0.0
132000,7,1450,1.0,288.0,0.0,624.0,730,0.0,0.0
98000,5,1344,3.0,513.0,0.0,624.0,624,0.0,0.0
114000,5,1017,1.0,308.0,0.0,346.0,709,0.0,0.0
130000,5,2350,2.0,393.0,0.0,973.0,1377,0.0,0.0
129500,6,2058,2.0,396.0,0.0,735.0,1134,0.0,4.0
129400,5,1540,0.0,0.0,4.0,572.0,884,4.0,2.0
161000,7,1378,2.0,360.0,0.0,689.0,689,4.0,0.0
163000,6,1912,2.0,672.0,0.0,482.0,1221,0.0,2.0
128000,6,1484,0.0,0.0,0.0,742.0,742,0.0,0.0
122000,8,2358,0.0,0.0,0.0,684.0,938,0.0,0.0
116900,7,1111,1.0,288.0,0.0,572.0,572,0.0,0.0
325000,10,2775,2.0,880.0,5.0,1237.0,1521,4.0,0.0
55000,2,1086,2.0,400.0,2.0,723.0,723,0.0,2.0
184000,7,2495,2.0,342.0,0.0,1313.0,1313,0.0,0.0
110000,5,984,1.0,308.0,0.0,984.0,984,2.0,0.0
131500,5,1795,1.0,352.0,0.0,1050.0,1050,0.0,0.0
97000,5,882,1.0,308.0,0.0,0.0,882,0.0,0.0
115500,4,1093,1.0,308.0,0.0,869.0,1093,0.0,0.0
138000,5,1143,1.0,288.0,4.0,1008.0,1143,0.0,0.0
108000,7,1668,1.0,252.0,0.0,672.0,1195,4.0,0.0
79500,5,935,1.0,308.0,0.0,742.0,779,0.0,0.0
153000,5,1738,1.0,240.0,0.0,1024.0,1144,0.0,0.0
109500,5,784,0.0,0.0,0.0,784.0,784,4.0,0.0
124000,5,1210,1.0,240.0,0.0,672.0,832,4.0,0.0
106900,6,1290,1.0,200.0,0.0,554.0,736,0.0,0.0
164900,6,1672,1.0,240.0,0.0,981.0,1014,4.0,0.0
119000,5,949,2.0,370.0,0.0,949.0,949,0.0,0.0
120000,6,1158,1.0,208.0,0.0,862.0,950,0.0,0.0
157000,6,1497,1.0,672.0,0.0,825.0,825,0.0,0.0
105000,6,1342,1.0,240.0,0.0,739.0,874,0.0,0.0
113000,6,1013,1.0,160.0,0.0,992.0,1013,0.0,0.0
115000,5,1216,1.0,355.0,0.0,565.0,565,0.0,0.0
79000,4,896,1.0,280.0,0.0,0.0,896,0.0,0.0
123000,4,1136,1.0,336.0,0.0,704.0,624,0.0,0.0
81300,5,808,1.0,164.0,0.0,0.0,808,0.0,0.0
162900,5,1573,2.0,360.0,0.0,1078.0,1128,0.0,0.0
150000,7,2009,2.0,400.0,0.0,989.0,1245,0.0,0.0
123500,5,1902,2.0,576.0,0.0,1100.0,1226,0.0,0.0
129900,7,1774,2.0,468.0,0.0,952.0,1022,0.0,0.0
128000,6,1362,2.0,502.0,0.0,611.0,751,0.0,2.0
68500,4,520,1.0,240.0,0.0,520.0,520,2.0,0.0
127000,5,1285,1.0,240.0,0.0,672.0,1072,0.0,0.0
207000,6,1848,2.0,370.0,0.0,833.0,1053,4.0,0.0
184000,7,1820,1.0,240.0,0.0,1026.0,1133,0.0,0.0
162500,6,1716,2.0,672.0,0.0,810.0,1170,4.0,0.0
145000,5,1505,1.0,240.0,0.0,883.0,988,0.0,0.0
130000,6,838,1.0,275.0,0.0,816.0,838,2.0,0.0
160000,6,1984,1.0,360.0,0.0,1242.0,1242,0.0,0.0
161000,8,1666,1.0,228.0,0.0,588.0,833,4.0,0.0
127500,6,1609,1.0,228.0,4.0,796.0,825,0.0,4.0
93850,6,768,2.0,440.0,4.0,768.0,768,0.0,0.0
136000,6,1536,1.0,308.0,0.0,768.0,768,0.0,0.0
141000,6,1969,2.0,400.0,0.0,1272.0,1272,0.0,0.0
120000,5,1308,2.0,400.0,0.0,880.0,880,0.0,0.0
127500,6,1040,2.0,320.0,0.0,1040.0,1040,0.0,0.0
127000,6,1236,1.0,384.0,0.0,768.0,788,0.0,0.0
89500,6,1406,0.0,0.0,0.0,319.0,1035,2.0,0.0
125000,5,825,2.0,720.0,0.0,825.0,825,0.0,0.0
79900,6,1198,0.0,0.0,0.0,901.0,1088,0.0,0.0
85000,5,759,2.0,576.0,0.0,451.0,759,0.0,2.0
82375,3,1344,0.0,0.0,2.0,536.0,808,0.0,0.0
135000,6,1469,1.0,216.0,0.0,756.0,756,0.0,0.0
124000,5,1054,1.0,240.0,4.0,1046.0,1054,0.0,0.0
134000,5,1211,1.0,322.0,0.0,952.0,1211,0.0,0.0
135000,5,1271,1.0,312.0,0.0,720.0,720,0.0,0.0
134432,4,1588,2.0,680.0,0.0,0.0,1120,0.0,0.0
127500,5,1355,0.0,0.0,0.0,644.0,808,0.0,0.0
148000,5,1075,2.0,440.0,0.0,981.0,1075,4.0,4.0
129500,5,1040,1.0,384.0,0.0,1040.0,1040,0.0,0.0
157500,6,1096,2.0,484.0,0.0,1008.0,1096,0.0,0.0
109900,5,904,1.0,408.0,0.0,876.0,904,0.0,0.0
145000,5,992,1.0,294.0,0.0,992.0,992,4.0,0.0
130000,5,894,2.0,450.0,0.0,894.0,894,4.0,0.0
153000,6,1034,2.0,504.0,0.0,450.0,1034,0.0,4.0
120000,5,1073,1.0,270.0,0.0,1073.0,1073,0.0,0.0
152000,5,1126,2.0,506.0,0.0,1060.0,1126,0.0,4.0
108959,4,1258,2.0,400.0,0.0,1198.0,1258,0.0,4.0
95541,5,1140,2.0,400.0,0.0,1300.0,1140,0.0,0.0
80000,5,1006,0.0,0.0,0.0,1006.0,1006,0.0,0.0
149350,5,1228,1.0,271.0,0.0,1228.0,1228,4.0,0.0
144900,5,960,1.0,300.0,0.0,960.0,960,4.0,0.0
185000,6,1188,2.0,621.0,0.0,988.0,1188,0.0,0.0
165000,5,1383,1.0,354.0,0.0,1383.0,1383,0.0,4.0
235000,6,1252,2.0,564.0,0.0,1602.0,1252,0.0,4.0
140000,5,1601,1.0,300.0,0.0,533.0,1021,0.0,0.0
108000,5,672,1.0,240.0,0.0,672.0,672,0.0,0.0
145000,5,1721,2.0,626.0,0.0,988.0,1721,0.0,0.0
152400,5,1350,3.0,627.0,0.0,576.0,864,4.0,0.0
144000,5,904,3.0,912.0,0.0,864.0,904,4.0,4.0
173000,6,1291,2.0,431.0,0.0,1291.0,1291,4.0,4.0
192000,7,2022,2.0,505.0,0.0,1160.0,1156,0.0,4.0
245000,7,1524,2.0,478.0,0.0,1524.0,1524,0.0,4.0
241500,7,1363,2.0,439.0,0.0,1385.0,1363,0.0,4.0
256000,4,1663,2.0,529.0,0.0,1364.0,1663,4.0,4.0
177000,6,1357,1.0,312.0,0.0,1019.0,1357,5.0,0.0
125600,7,1079,1.0,249.0,0.0,570.0,617,0.0,0.0
155000,6,1094,2.0,495.0,0.0,1094.0,1094,0.0,0.0
240000,6,2358,2.0,360.0,0.0,907.0,1307,0.0,0.0
260000,5,1518,0.0,0.0,0.0,1580.0,1518,2.0,0.0
185000,6,1674,2.0,396.0,0.0,1163.0,1163,0.0,4.0
235000,6,2108,2.0,540.0,0.0,1127.0,1236,4.0,0.0
159900,5,1509,1.0,322.0,0.0,1509.0,1509,4.0,0.0
99600,5,864,0.0,0.0,0.0,864.0,864,0.0,4.0
134500,6,1269,1.0,280.0,4.0,621.0,621,0.0,0.0
119000,5,1367,1.0,384.0,0.0,861.0,961,0.0,0.0
107500,5,1347,0.0,0.0,0.0,1117.0,820,0.0,4.0
125000,5,1164,1.0,240.0,0.0,1164.0,1164,0.0,0.0
79000,6,1096,0.0,0.0,0.0,572.0,572,0.0,0.0
95000,5,1111,1.0,200.0,0.0,616.0,616,0.0,0.0
262280,7,2329,2.0,514.0,0.0,1475.0,1532,4.0,4.0
260000,6,2814,2.0,614.0,4.0,1077.0,1093,4.0,4.0
226500,7,1626,2.0,534.0,4.0,1602.0,1626,4.0,4.0
225000,7,2200,2.0,453.0,4.0,812.0,1101,4.0,4.0
229000,7,2037,2.0,472.0,4.0,672.0,1302,4.0,4.0
177439,7,1356,2.0,484.0,4.0,628.0,628,4.0,4.0
248500,8,1615,3.0,864.0,4.0,1615.0,1615,4.0,4.0
475000,9,2276,3.0,1348.0,4.0,2271.0,2276,5.0,4.0
395039,9,1766,3.0,874.0,5.0,1751.0,1766,5.0,5.0
228000,7,2097,3.0,678.0,4.0,1080.0,1080,4.0,4.0
225000,8,1511,3.0,811.0,4.0,1401.0,1511,4.0,4.0
195000,6,1643,2.0,438.0,0.0,1182.0,1643,0.0,4.0
200000,6,1688,2.0,603.0,0.0,616.0,616,4.0,4.0
155000,5,990,2.0,528.0,0.0,990.0,990,0.0,4.0
144000,5,1099,1.0,352.0,0.0,1099.0,1099,4.0,4.0
145000,5,990,2.0,672.0,0.0,990.0,990,0.0,4.0
226001,7,1418,2.0,558.0,0.0,1418.0,1418,4.0,4.0
215700,6,1771,2.0,600.0,0.0,864.0,872,4.0,4.0
207500,7,1652,2.0,532.0,4.0,782.0,782,4.0,4.0
193000,7,1790,2.0,588.0,4.0,873.0,882,4.0,4.0
188000,7,1724,2.0,527.0,0.0,880.0,880,4.0,4.0
191000,7,1479,2.0,577.0,4.0,1468.0,1479,4.0,4.0
221000,7,1494,2.0,530.0,4.0,1494.0,1494,4.0,4.0
231500,7,1792,2.0,564.0,4.0,963.0,963,4.0,4.0
235000,7,1823,2.0,626.0,4.0,928.0,928,4.0,4.0
223500,7,1786,2.0,608.0,4.0,920.0,920,4.0,4.0
130250,5,938,1.0,308.0,0.0,938.0,938,0.0,4.0
149900,5,985,1.0,328.0,4.0,985.0,985,0.0,4.0
158000,5,1174,2.0,528.0,0.0,864.0,1174,0.0,4.0
147000,6,1026,2.0,576.0,0.0,940.0,1026,0.0,4.0
143195,5,1076,2.0,576.0,0.0,1076.0,1076,0.0,0.0
163000,5,1558,2.0,440.0,0.0,864.0,1558,0.0,0.0
110000,5,924,1.0,280.0,0.0,924.0,924,0.0,4.0
127000,5,864,1.0,352.0,0.0,864.0,864,0.0,0.0
124900,5,780,1.0,352.0,0.0,780.0,780,0.0,0.0
230000,8,1795,2.0,534.0,4.0,1777.0,1795,4.0,4.0
237000,8,2031,2.0,577.0,4.0,1128.0,1128,4.0,4.0
235000,7,1865,3.0,839.0,4.0,992.0,992,4.0,4.0
230500,7,2161,2.0,570.0,4.0,1257.0,1290,4.0,4.0
230000,8,1852,3.0,660.0,4.0,1004.0,1004,4.0,4.0
222500,7,2031,2.0,541.0,4.0,1153.0,1153,4.0,4.0
287000,8,2263,2.0,905.0,4.0,1055.0,1055,4.0,4.0
274000,9,1947,3.0,725.0,4.0,1357.0,1366,4.0,4.0
300000,8,1786,3.0,715.0,4.0,1778.0,1786,4.0,5.0
255900,8,2290,2.0,779.0,4.0,1128.0,1149,4.0,4.0
224900,7,1768,2.0,543.0,4.0,884.0,884,4.0,4.0
240000,7,2327,2.0,596.0,4.0,1129.0,1129,4.0,4.0
183000,7,1640,2.0,595.0,4.0,798.0,798,4.0,4.0
207000,8,1764,2.0,560.0,4.0,850.0,886,4.0,4.0
210000,7,1908,2.0,493.0,4.0,915.0,933,4.0,4.0
136500,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
145000,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
208900,6,1493,2.0,508.0,0.0,1478.0,1493,4.0,4.0
185000,6,1838,3.0,721.0,0.0,1838.0,1838,0.0,4.0
214000,7,1536,2.0,532.0,4.0,1536.0,1536,4.0,4.0
208500,7,1710,2.0,548.0,4.0,856.0,856,4.0,4.0
186500,7,1445,2.0,470.0,4.0,1445.0,1445,4.0,4.0
210000,7,1436,2.0,484.0,4.0,1436.0,1436,4.0,4.0
185900,7,1582,2.0,520.0,4.0,770.0,770,4.0,4.0
179900,8,1234,2.0,484.0,4.0,1234.0,1234,4.0,5.0
218836,7,1564,3.0,814.0,4.0,1564.0,1564,4.0,4.0
193000,7,1361,2.0,610.0,4.0,1351.0,1361,4.0,4.0
189000,7,1456,2.0,410.0,4.0,728.0,728,4.0,4.0
149300,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
141000,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
149000,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
144500,6,848,2.0,420.0,4.0,848.0,848,4.0,4.0
85000,5,796,0.0,0.0,0.0,796.0,796,0.0,2.0
145900,5,2200,0.0,0.0,0.0,1272.0,1272,0.0,0.0
123000,5,1092,1.0,264.0,0.0,1092.0,1092,0.0,0.0
147500,5,1256,1.0,276.0,4.0,1256.0,1256,0.0,0.0
165000,5,1033,2.0,504.0,0.0,456.0,1033,0.0,4.0
135000,6,1127,2.0,480.0,0.0,1127.0,1127,0.0,0.0
108000,5,996,0.0,0.0,0.0,996.0,996,0.0,0.0
137500,4,1181,2.0,588.0,0.0,1138.0,1181,0.0,4.0
165400,7,1656,2.0,397.0,4.0,746.0,760,4.0,4.0
147000,6,1117,2.0,542.0,0.0,1029.0,1117,0.0,0.0
160500,6,1398,2.0,440.0,0.0,684.0,684,0.0,0.0
176000,4,1132,2.0,451.0,0.0,1132.0,1132,4.0,4.0
284700,5,3820,2.0,624.0,0.0,0.0,3820,5.0,0.0
160000,10,5642,2.0,1418.0,5.0,6110.0,4692,5.0,5.0
148000,6,1072,2.0,525.0,0.0,547.0,1072,0.0,4.0
82000,4,1152,0.0,0.0,0.0,0.0,1152,2.0,0.0
82000,4,1152,0.0,0.0,0.0,0.0,1152,0.0,0.0
118000,4,1440,0.0,0.0,0.0,1440.0,1440,2.0,0.0
82500,4,1152,0.0,0.0,0.0,0.0,1152,0.0,0.0
91900,4,784,0.0,0.0,0.0,784.0,784,0.0,0.0
120000,5,1053,0.0,0.0,0.0,585.0,585,5.0,0.0
96000,5,1137,0.0,0.0,0.0,0.0,929,0.0,0.0
99000,4,930,1.0,286.0,0.0,911.0,930,0.0,4.0
130500,5,1200,1.0,240.0,0.0,768.0,768,0.0,0.0
135000,4,1470,1.0,548.0,0.0,941.0,997,0.0,0.0
135500,5,1393,1.0,300.0,0.0,816.0,872,0.0,0.0
100000,4,1204,1.0,312.0,0.0,416.0,1204,0.0,5.0
108000,4,1292,1.0,205.0,0.0,949.0,949,4.0,0.0
98000,5,864,0.0,0.0,0.0,864.0,864,0.0,0.0
67000,3,864,0.0,0.0,0.0,864.0,864,0.0,0.0
135900,5,1716,0.0,0.0,0.0,780.0,936,2.0,0.0
140000,6,1482,1.0,400.0,0.0,672.0,810,2.0,0.0
179500,5,2192,1.0,240.0,0.0,720.0,1052,4.0,0.0
136500,6,1694,2.0,576.0,0.0,1181.0,1390,0.0,0.0
168000,7,1424,1.0,312.0,0.0,1228.0,1424,0.0,0.0
130000,5,1964,0.0,0.0,0.0,940.0,1024,0.0,0.0
189000,5,2601,2.0,621.0,0.0,612.0,990,0.0,0.0
161900,6,1920,2.0,480.0,0.0,960.0,960,0.0,0.0
145000,6,1316,1.0,369.0,0.0,644.0,672,0.0,0.0
191000,6,2555,2.0,672.0,0.0,588.0,1423,0.0,5.0
177000,6,1680,1.0,308.0,0.0,840.0,840,0.0,4.0
147500,6,1264,2.0,400.0,0.0,676.0,676,0.0,4.0
91000,6,790,1.0,160.0,0.0,768.0,790,0.0,4.0
231000,8,1512,1.0,180.0,4.0,798.0,798,4.0,2.0
115000,6,1639,1.0,240.0,0.0,1064.0,1166,0.0,0.0
138000,6,1603,2.0,599.0,0.0,784.0,819,0.0,0.0
149000,7,1502,1.0,270.0,0.0,776.0,851,0.0,4.0
188700,6,1660,1.0,240.0,0.0,715.0,849,0.0,0.0
198000,5,1938,1.0,240.0,0.0,942.0,1265,4.0,0.0
110000,5,1374,1.0,225.0,0.0,884.0,932,0.0,0.0
104000,6,1091,1.0,344.0,0.0,1091.0,1091,0.0,0.0
257076,8,1873,2.0,786.0,0.0,608.0,983,0.0,0.0
381000,8,3447,3.0,1014.0,0.0,728.0,1968,4.0,0.0
311500,7,1954,2.0,431.0,4.0,798.0,1137,4.0,0.0
263400,7,2161,2.0,506.0,0.0,832.0,1218,4.0,0.0
236500,5,1898,2.0,484.0,0.0,1898.0,1898,0.0,0.0
224000,6,1640,2.0,924.0,4.0,1296.0,1640,4.0,0.0
116500,6,1032,2.0,462.0,0.0,516.0,516,0.0,4.0
151000,6,1556,2.0,452.0,0.0,716.0,716,0.0,4.0
126000,6,919,1.0,195.0,0.0,894.0,919,0.0,0.0
120000,6,1090,1.0,240.0,0.0,720.0,760,0.0,2.0
55000,4,796,0.0,0.0,0.0,796.0,796,0.0,0.0
120500,6,816,1.0,432.0,4.0,816.0,816,0.0,0.0
120500,5,778,1.0,924.0,0.0,740.0,778,0.0,0.0
119000,5,1200,0.0,0.0,0.0,780.0,780,0.0,4.0
126000,5,1656,1.0,288.0,2.0,624.0,1092,0.0,4.0
99500,5,912,1.0,360.0,0.0,520.0,912,0.0,0.0
165500,5,1955,1.0,356.0,0.0,1151.0,1151,0.0,0.0
13100,1,733,2.0,487.0,2.0,0.0,733,2.0,0.0
89000,4,1361,1.0,185.0,0.0,173.0,825,0.0,1.0
40000,4,1317,1.0,250.0,0.0,649.0,649,0.0,0.0
80900,4,1049,1.0,195.0,0.0,356.0,671,0.0,1.0
81000,3,894,3.0,1248.0,2.0,894.0,894,0.0,0.0
65000,4,864,1.0,216.0,0.0,592.0,432,2.0,2.0
392500,8,1652,2.0,482.0,5.0,1600.0,1652,4.0,5.0
294464,8,1648,2.0,525.0,5.0,1596.0,1648,5.0,5.0
250000,7,1646,2.0,482.0,4.0,1594.0,1646,5.0,5.0
275000,8,1646,2.0,482.0,4.0,1594.0,1646,4.0,5.0
300000,7,2032,3.0,786.0,4.0,1840.0,2032,4.0,5.0
271000,8,1689,3.0,857.0,4.0,1568.0,1689,4.0,4.0
213000,7,1820,3.0,816.0,0.0,910.0,910,4.0,4.0
171000,6,1118,1.0,358.0,0.0,1096.0,1118,0.0,0.0
171500,6,1279,2.0,473.0,0.0,1196.0,1279,0.0,0.0
100000,5,1872,2.0,484.0,0.0,0.0,936,0.0,0.0
228500,4,1689,2.0,432.0,0.0,1680.0,1689,0.0,4.0
228950,5,1786,2.0,529.0,0.0,1499.0,1619,0.0,0.0
241500,7,1501,2.0,512.0,4.0,1277.0,1501,4.0,4.0
287000,8,2898,2.0,665.0,4.0,1565.0,2898,4.0,4.0
294000,8,1537,3.0,788.0,4.0,1518.0,1537,4.0,5.0
293077,8,1646,3.0,800.0,4.0,1638.0,1646,4.0,4.0
264966,8,1780,2.0,612.0,4.0,920.0,920,4.0,4.0
172500,5,1442,2.0,400.0,0.0,352.0,712,0.0,4.0
167500,5,1394,2.0,400.0,0.0,384.0,754,4.0,4.0
218689,7,1612,3.0,666.0,4.0,796.0,796,4.0,4.0
150000,6,1495,2.0,438.0,0.0,1495.0,1495,0.0,4.0
184000,6,1651,2.0,616.0,0.0,1606.0,1651,0.0,4.0
180000,6,1256,2.0,578.0,4.0,1256.0,1256,4.0,4.0
175000,6,1509,2.0,600.0,4.0,1461.0,1509,4.0,4.0
232500,8,1440,2.0,467.0,4.0,1432.0,1440,4.0,5.0
195000,6,1675,2.0,435.0,4.0,1666.0,1675,4.0,5.0
305000,8,2262,3.0,749.0,4.0,1482.0,1482,4.0,4.0
298751,8,1728,2.0,520.0,4.0,1884.0,1728,4.0,4.0
370000,8,1964,3.0,892.0,4.0,1964.0,1964,4.0,5.0
209200,7,1344,4.0,784.0,0.0,1344.0,1344,0.0,4.0
206300,7,1344,4.0,784.0,0.0,1344.0,1344,0.0,4.0
146000,5,1092,0.0,0.0,0.0,1092.0,1092,0.0,4.0
